State,bs1,bs2,Location Code,Location
29,582,05600,624607,Akkimangala
29,582,05600,624608,Bachhappanahalli
29,582,05600,624609,Santhekallahalli 
29,582,05600,624610,Surrappanahalli
29,582,05600,624611,Hirepalya
29,582,05600,624612,Vaizakuru
29,582,05600,624613,Beerajenahalli
29,582,05600,624614,Lingadeeranahalli
29,582,05600,624615,Akkimangala Bussanahalli
29,582,05600,624616,Virupakshapura
29,582,05600,624617,Subbarayanapete
29,582,05600,624618,Hosahalli (Jodi)
29,582,05600,624619,Talagavara
29,582,05600,624620,Mallikapura
29,582,05600,624621,Marapalli
29,582,05600,624622,Banahalli
29,582,05600,624623,Konganahalli
29,582,05600,624624,Gunnahalli
29,582,05600,624625,Muthukadahalli
29,582,05600,624626,Talagavara Amanikere
29,582,05600,624627,Madabahalli
29,582,05600,624628,Nernakallu
29,582,05600,624629,Chikkakattigenahalli
29,582,05600,624630,Madarakallu
29,582,05600,624631,Byalahalli
29,582,05600,624632,Jangamapura
29,582,05600,624633,Rachapura
29,582,05600,624634,Hirekattigenahalli
29,582,05600,624635,Jeedarahalli
29,582,05600,624636,Gownigadde
29,582,05600,624637,Singasandra
29,582,05600,624638,Marimakalahalli
29,582,05600,624639,Badagavarahalli
29,582,05600,624640,Myakalasonnenahalli
29,582,05600,624641,Kongathimmanahalli
29,582,05600,624642,Diguru
29,582,05600,624643,Kagathi
29,582,05600,624644,Byreddihalli
29,582,05600,624645,Chokkareddihalli
29,582,05600,624646,Kariyapalli
29,582,05600,624647,Gopasandra
29,582,05600,624648,Booragamakalahalli
29,582,05600,624649,Oolavadi
29,582,05600,624650,Bachuvarihalli
29,582,05600,624651,Hiranyapalli
29,582,05600,624652,Bathalahalli
29,582,05600,624653,Hebbari 
29,582,05600,624654,Imareddihalli
29,582,05600,624655,Dodda Arjenahalli
29,582,05600,624656,Cheemanahalli
29,582,05600,624657,Gollapalligadde
29,582,05600,624658,Kambampalli
29,582,05600,624659,Chikkaganjurgadde
29,582,05600,624660,Madikere
29,582,05600,624661,Chetlapalligadde 
29,582,05600,624662,Kallahalli
29,582,05600,624663,Katamachnahalli
29,582,05600,624664,Chinnasandra
29,582,05600,624665,Munganahalli
29,582,05600,624666,Kurutihalli
29,582,05600,624667,Kachihalli
29,582,05600,624668,Hadigere
29,582,05600,624669,Gollahalli
29,582,05600,624670,Doddaganjur
29,582,05600,624671,Nakkalapalligadde
29,582,05600,624672,Siddimata
29,582,05600,624673,Kodadhavadi             
29,582,05600,624674,Doddanatha
29,582,05600,624675,Brahmanagadde
29,582,05600,624676,Singanahalli
29,582,05600,624677,Hosuru
29,582,05600,624678,Kodihalli
29,582,05600,624679,Gidadakodihalli
29,582,05600,624680,Balapalahalli
29,582,05600,624681,Moodachintapalli
29,582,05600,624682,Anoor
29,582,05600,624683,Jodi Brahmanadinne
29,582,05600,624684,Alambagiri
29,582,05600,624685,Suladenahalli
29,582,05600,624686,Naindrahalli
29,582,05600,624687,Channakeshavapura
29,582,05600,624688,Nidagurki
29,582,05600,624689,Bandarlahalli
29,582,05600,624690,Nakkalahalli
29,582,05600,624691,Gajalahalli
29,582,05600,624692,Hosahalli
29,582,05600,624693,Kootharajanahalli
29,582,05600,624694,Ramenahalli
29,582,05600,624695,Gadadhasanahalli
29,582,05600,624696,Yadahalli
29,582,05600,624697,Kuruburu
29,582,05600,624698,Kuruburu Amanikere
29,582,05600,624699,Mylandahalli
29,582,05600,624700,Seekallu
29,582,05600,624701,Viswanathapura
29,582,05600,624702,Doddapura
29,582,05600,624703,Krishnammanahosahalli
29,582,05600,624704,Chikkabommanahalli
29,582,05600,624705,Doddabommanahalli
29,582,05600,624706,Panasachowdenahalli
29,582,05600,803231,Chintamani (CMC)
29,583,00000,000000,Bangalore Rural
29,583,05601,000000,Nelamangala 
29,583,05601,624707,Halenahalli
29,583,05601,624708,Jajoor
29,583,05601,624709,Makenahalli
29,583,05601,624710,Kuruvel Thimmanahalli
29,583,05601,624711,Yelekyathanahalli
29,583,05601,624712,Bennegere
29,583,05601,624713,Benchanahalli
29,583,05601,624714,Maralakunte
29,583,05601,624715,Chikkannanahalli
29,583,05601,624716,Hulleharve
29,583,05601,624717,Baragoor
29,583,05601,624718,Madaga
29,583,05601,624719,Chikkanapalya
29,583,05601,624720,Giriyanapalya
29,583,05601,624721,Kuntbommanahalli
29,583,05601,624722,Dasenahalli
29,583,05601,624723,Heggunda
29,583,05601,624724,Bugadihalli
29,583,05601,624725,Narasipura
29,583,05601,624726,Bettadahosahalli
29,583,05601,624727,Ramanahalli
29,583,05601,624728,Halenijagal
29,583,05601,624729,Devarahosahalli
29,583,05601,624730,Kamalapura
29,583,05601,624731,Biragondanahalli
29,583,05601,624732,Kallunaikanahalli
29,583,05601,624733,Agalakuppa
29,583,05601,624734,Nijagal
29,583,05601,624735,Nijagal Kempohalli
29,583,05601,624736,Channohalli
29,583,05601,624737,Imchanahalli
29,583,05601,624738,Govindapura
29,583,05601,624739,Karimanne
29,583,05601,624740,Thattekere
29,583,05601,624741,Nidavanda
29,583,05601,624742,Maddenahalli
29,583,05601,624743,Lakkuru
29,583,05601,624744,Sompura
29,583,05601,624745,Thimmanaikanahalli
29,583,05601,624746,Pemmanahalli
29,583,05601,624747,Bharathipura
29,583,05601,624748,Yedehalli
29,583,05601,624749,Chandanahosahalli
29,583,05601,624750,Kengal
29,583,05601,624751,Veerasagara
29,583,05601,624752,Sripathihalli
29,583,05601,624753,Kuthagatta
29,583,05601,624754,Bargenahalli
29,583,05601,624755,Honnenahalli
29,583,05601,624756,Srinivasapura
29,583,05601,624757,Kengalkempohalli
29,583,05601,624758,Hosahalli
29,583,05601,624759,Billanakote
29,583,05601,624760,Avverahalli
29,583,05601,624761,Gottikere
29,583,05601,624762,Shivagange
29,583,05601,624763,Gowrapura
29,583,05601,624764,Gangenapura
29,583,05601,624765,Narayanapura
29,583,05601,624766,Basavapatna
29,583,05601,624767,Kambal
29,583,05601,624768,Gantehosahalli
29,583,05601,624769,Guruvanahalli
29,583,05601,624770,Machenahalli
29,583,05601,624771,Kasaragatta
29,583,05601,624772,Maragondanahalli
29,583,05601,624773,Dasanapura
29,583,05601,624774,Melekattiganoor
29,583,05601,624775,Kerekattiganoor 
29,583,05601,624776,Geddalahalli
29,583,05601,624777,Aladahalli
29,583,05601,624778,Gundenahalli
29,583,05601,624779,Hanumanthapura
29,583,05601,624780,Ananthapura
29,583,05601,624781,Sirganahalli
29,583,05601,624782,Mannerampura
29,583,05601,624783,Venkatapura
29,583,05601,624784,Somasagara
29,583,05601,624785,Karimaranahalli
29,583,05601,624786,Mavinakunte
29,583,05601,624787,Goraghatta
29,583,05601,624788,Jakkasandra
29,583,05601,624789,Krishnarajapura
29,583,05601,624790,Appagondanahalli
29,583,05601,624791,Adihosahalli
29,583,05601,624792,Maddenahalli
29,583,05601,624793,Manne
29,583,05601,624794,Kannohalli
29,583,05601,624795,Makanakuppe
29,583,05601,624796,Muddalinganahalli
29,583,05601,624797,Obalapura
29,583,05601,624798,Kodigehalli
29,583,05601,624799,Ballagere
29,583,05601,624800,Kenchanapura
29,583,05601,624801,Tadasigatta
29,583,05601,624802,Mavinakommenahalli
29,583,05601,624803,Doddachannohalli
29,583,05601,624804,Tavarekere
29,583,05601,624805,Lakshmanapura
29,583,05601,624806,Biragundanahalli
29,583,05601,624807,Hallurampura
29,583,05601,624808,Thippasettihalli
29,583,05601,624809,Karehalli
29,583,05601,624810,Doddabele
29,583,05601,624811,Gulapura
29,583,05601,624812,Nimbenahalli
29,583,05601,624813,Vadakunte
29,583,05601,624814,Lakkappanahalli
29,583,05601,624815,Byranaikanahalli
29,583,05601,624816,Chikkanahalli
29,583,05601,624817,Hasurahalli
29,583,05601,624818,Guddegowdana Channohalli
29,583,05601,624819,Isuvanahalli
29,583,05601,624820,Narasapura
29,583,05601,624821,Gundenahalli
29,583,05601,624822,Thyamagondlu Amanikere
29,583,05601,624823,Thyamagondlu
29,583,05601,624824,Totanahalli
29,583,05601,624825,Kodipalya
29,583,05601,624826,Bidalur
29,583,05601,624827,Kodihalli
29,583,05601,624828,Kalalghatta
29,583,05601,624829,Harvesandra
29,583,05601,624830,Alunaikanahalli
29,583,05601,624831,Lakkenahalli
29,583,05601,624832,Mahimapura
29,583,05601,624833,Kuluvanahalli
29,583,05601,624834,Karenahalli
29,583,05601,624835,Sulkunte
29,583,05601,624836,Kempapura Agrahara
29,583,05601,624837,Arebommanahalli
29,583,05601,624838,Kodigebommanahalli
29,583,05601,624839,Halkur
29,583,05601,624840,Honnarayanahalli
29,583,05601,624841,Thimmasandra
29,583,05601,624842,Govindapura
29,583,05601,624843,Pallarahalli
29,583,05601,624844,Lakkasandra
29,583,05601,624845,Thalekere
29,583,05601,624846,Byadarahalli
29,583,05601,624847,Thippagundanahalli
29,583,05601,624848,Chikkannanne
29,583,05601,624849,Dodderi
29,583,05601,624850,Govenahalli
29,583,05601,624851,Minnapura
29,583,05601,624852,Jakkanahalli
29,583,05601,624853,Krishnarajapalya
29,583,05601,624854,Varadanaikanahalli
29,583,05601,624855,T.Begur
29,583,05601,624856,Malonagathihalli
29,583,05601,624857,Marohalli
29,583,05601,624858,Byranahalli
29,583,05601,624859,Yeramanchanahalli
29,583,05601,624860,Mandigere
29,583,05601,624861,Bardi
29,583,05601,624862,Tyagadahalli
29,583,05601,624863,Bettahalli
29,583,05601,624864,Bolamaranahalli
29,583,05601,624865,Byrasettihalli
29,583,05601,624866,Arjunabettahalli
29,583,05601,624867,Gollahalli
29,583,05601,624868,Hydalu
29,583,05601,624869,K.G.  Srinivasapura
29,583,05601,624870,Mylanahalli
29,583,05601,624871,Narasimanapalya
29,583,05601,624872,Narayanaraopalya
29,583,05601,624873,Machonaikanahalli
29,583,05601,624874,Ahobalapalya
29,583,05601,624875,Kachanahalli
29,583,05601,624876,Mylanahalli
29,583,05601,624877,Deganahalli
29,583,05601,624878,Ananthapura
29,583,05601,624879,Kanugondanahalli
29,583,05601,624880,Krishnarajapalya
29,583,05601,624881,Koolipura
29,583,05601,624882,Vajarahalli
29,583,05601,624883,Narasipalya
29,583,05601,624884,Mallapura
29,583,05601,624885,Nelamangala (Rural)
29,583,05601,624886,Jakkasandra
29,583,05601,624887,Visveswarapura
29,583,05601,624888,Basavanahalli
29,583,05601,624889,Gangadharanapalya
29,583,05601,624890,Virananjipura
29,583,05601,624891,Budihal
29,583,05601,624892,Tonachinakuppe
29,583,05601,624893,Krishnarajapura
29,583,05601,624894,Agasarahalli
29,583,05601,624895,Araledibba
29,583,05601,624896,Tirumalapura
29,583,05601,624897,Koneripura
29,583,05601,624898,Aralasandra
29,583,05601,624899,Madalakote
29,583,05601,624900,Kempohalli
29,583,05601,624901,Geddalahalli
29,583,05601,624902,Huralihalli
29,583,05601,624903,Bommanahalli
29,583,05601,624904,Viraraghuvanapalya
29,583,05601,624905,Byadarahalli
29,583,05601,624906,Ghandragulupura
29,583,05601,624907,Yelachagere
29,583,05601,624908,Kenchanahalli
29,583,05601,624909,Byrasandra
29,583,05601,624910,Chikmaranahalli
29,583,05601,624911,Hajipalya
29,583,05601,624912,Srinivasapura
29,583,05601,624913,Obanaikanahalli
29,583,05601,624914,K.Kempalinganahalli
29,583,05601,624915,Bhavikere
29,583,05601,624916,Mallarabanavadi
29,583,05601,624917,Vaddarapalya
29,583,05601,624918,Kodappanahalli
29,583,05601,624919,Hanchipura
29,583,05601,624920,Doddakarenahalli
29,583,05601,624921,Balaguruvanapalya
29,583,05601,624922,Bhoosandra
29,583,05601,624923,Mahadevapura
29,583,05601,624924,Hanumanapalya
29,583,05601,624925,Sitaram Bhattarapalya
29,583,05601,624926,Yentiganahalli
29,583,05601,624927,Koratagere
29,583,05601,624928,Lingenahalli
29,583,05601,624929,Kadukarenahalli
29,583,05601,624930,Honnasandra
29,583,05601,624931,Bhattarahalli
29,583,05601,624932,Manchenahalli
29,583,05601,624933,Krishnarajapura
29,583,05601,624934,Bidanapalya
29,583,05601,624935,Chowdasandra
29,583,05601,624936,Kothanahalli
29,583,05601,624937,Avalakuppe
29,583,05601,624938,Hosahalli
29,583,05601,624939,Goravanahalli
29,583,05601,624940,Soladevanahalli
29,583,05601,624941,Narasimhapalya
29,583,05601,624942,Kanuvanahalli
29,583,05601,624943,Banasavadi
29,583,05601,624944,Iregenahalli
29,583,05601,624945,Bolamaranahalli
29,583,05601,624946,Gorinabele
29,583,05601,624947,H.Kempalinganahalli
29,583,05601,624948,Mantanakurchi
29,583,05601,624949,Arasinakunte (CT)
29,583,05601,803232,Nelamangala (TMC)
29,583,05602,000000,Dod Ballapur 
29,583,05602,624950,Gowdanakunte
29,583,05602,624951,Dadighattamadagu
29,583,05602,624952,Kamakshihalli
29,583,05602,624953,Banavathi
29,583,05602,624954,Aroodi
29,583,05602,624955,K.G.Devapala
29,583,05602,624956,Kallukunte
29,583,05602,624957,Yaramuddenahalli
29,583,05602,624958,Tekalahalli
29,583,05602,624959,Jakkenahalli
29,583,05602,624960,Ujjani
29,583,05602,624961,Hosahalli
29,583,05602,624962,Hosakote
29,583,05602,624963,Bankenahalli
29,583,05602,624964,Vabasandra
29,583,05602,624965,Pura
29,583,05602,624966,Makali
29,583,05602,624967,Gundumgere
29,583,05602,624968,Ojenahalli
29,583,05602,624969,Hosanagenahalli
29,583,05602,624970,Sonnenahalli
29,583,05602,624971,Byadarahalli
29,583,05602,624972,Bommenahalli
29,583,05602,624973,Mallasandra
29,583,05602,624974,Kadakunte
29,583,05602,624975,Kukkalahalli
29,583,05602,624976,Kottige Machenahalli
29,583,05602,624977,K.G.Thammaganahalli
29,583,05602,624978,Gummanahalli
29,583,05602,624979,Lingadaveeranahalli
29,583,05602,624980,Kilarlahalli
29,583,05602,624981,Harohalli
29,583,05602,624982,Sriramanahalli
29,583,05602,624983,Machenahalli
29,583,05602,624984,Garudagallu
29,583,05602,624985,Singenahalli
29,583,05602,624986,Ganadalu
29,583,05602,624987,Sasalu
29,583,05602,624988,Todalabande
29,583,05602,624989,Kanikenahalli
29,583,05602,624990,Alappanahalli
29,583,05602,624991,Lakkenahalli
29,583,05602,624992,Narasapura
29,583,05602,624993,Byappanahalli
29,583,05602,624994,Ankonahalli
29,583,05602,624995,Bhaktharahalli
29,583,05602,624996,Adakavala
29,583,05602,624997,Jyotipura
29,583,05602,624998,K.G.Lingenahalli
29,583,05602,624999,Mallegowdanahalli
29,583,05602,625000,Kadlapanahalli
29,583,05602,625001,Benakinamadugu
29,583,05602,625002,Sulikunte
29,583,05602,625003,Channaveeranahalli
29,583,05602,625004,Jaligere
29,583,05602,625005,Kadabyadarahalli
29,583,05602,625006,Byrapura
29,583,05602,625007,Suthahalli
29,583,05602,625008,Hulikunte State Forest
29,583,05602,625009,Gunjur
29,583,05602,625010,Kelaginajuganahalli
29,583,05602,625011,Melinajuganahalli
29,583,05602,625012,Lagumenahalli
29,583,05602,625013,Mugachinnenahalli
29,583,05602,625014,Myakalathimmanahalli
29,583,05602,625015,K.G.Lakkasandra
29,583,05602,625016,Kallukote
29,583,05602,625017,Mukkadigatta
29,583,05602,625018,Myakalahalli
29,583,05602,625019,Hiremuddenahalli
29,583,05602,625020,Chikkamuddenahalli
29,583,05602,625021,Durgenahalli
29,583,05602,625022,Gedlapalya
29,583,05602,625023,Subraya Nagenahalli
29,583,05602,625024,Kelaginanaikaradahalli
29,583,05602,625025,Melinanaikaradahalli
29,583,05602,625026,Chokkanahalli
29,583,05602,625027,Cheelenahalli
29,583,05602,625028,Kalludevanahalli
29,583,05602,625029,Somasettihalli
29,583,05602,625030,Srinivasapura
29,583,05602,625031,Siravara
29,583,05602,625032,Sevanagara
29,583,05602,625033,Majarahosahalli
29,583,05602,625034,Nellukunte
29,583,05602,625035,Karenahalli
29,583,05602,625036,Kamalur
29,583,05602,625037,Allalasandra
29,583,05602,625038,Antharahalli
29,583,05602,625039,Tapasihalli
29,583,05602,625040,Bachchahalli
29,583,05602,625041,Shivalinga Pura
29,583,05602,625042,Thirumagondanahalli
29,583,05602,625043,Hadonahalli
29,583,05602,625044,Lakshmidevipura
29,583,05602,625045,Karnala
29,583,05602,625046,Naraganahalli
29,583,05602,625047,Tubagere
29,583,05602,625048,Sothenahalli
29,583,05602,625049,Yedlahalli
29,583,05602,625050,Kavalahalli
29,583,05602,625051,Bhumenahalli
29,583,05602,625052,Marahalli
29,583,05602,625053,Melekote
29,583,05602,625054,Doddarayappanahalli
29,583,05602,625055,Chikkarayappanahalli
29,583,05602,625056,Channapura
29,583,05602,625057,Heggadihalli
29,583,05602,625058,Acharlahalli
29,583,05602,625059,Tapasipura
29,583,05602,625060,Machagondahalli
29,583,05602,625061,Chowgondanahalli
29,583,05602,625062,Gantiganahalli
29,583,05602,625063,Kuruvigere
29,583,05602,625064,Dinnenahalli
29,583,05602,625065,Masthimmanahalli
29,583,05602,625066,Kachahalli
29,583,05602,625067,Muttugadahalli
29,583,05602,625068,Hireanaguddadahalli
29,583,05602,625069,Kanchiganala
29,583,05602,625070,Beedikere
29,583,05602,625071,Beedikere Agrahara
29,583,05602,625072,Kurubarahalli
29,583,05602,625073,Dandu Dasakodigehalli
29,583,05602,625074,Udanahalli
29,583,05602,625075,Gulyanandigunda 
29,583,05602,625076,Sonnamaranahalli
29,583,05602,625077,Maralenahalli
29,583,05602,625078,Honnaghatta
29,583,05602,625079,Kolur Plantation
29,583,05602,625080,Kolur
29,583,05602,625081,Kantanakunte
29,583,05602,625082,Vaddarahalli
29,583,05602,625083,Medihalli
29,583,05602,625084,Thogarighatta
29,583,05602,625085,Thimmasandra
29,583,05602,625086,Rajaghatta Amanikere
29,583,05602,625087,Rajaghatta
29,583,05602,625088,Linganahalli
29,583,05602,625089,Dasagondanahalli
29,583,05602,625090,Konaghatta
29,583,05602,625091,Nagadenahalli
29,583,05602,625092,Adinarayana Hosahalli
29,583,05602,625093,Ragunathapura
29,583,05602,625094,Thammasettihalli
29,583,05602,625095,K.G.Govindapura
29,583,05602,625096,Sonnappanahalli
29,583,05602,625097,Shivapura
29,583,05602,625098,Shivapura Amanikere 
29,583,05602,625099,Pindakuru Thimmanahalli
29,583,05602,625100,Muthasandra
29,583,05602,625101,Mallathahalli
29,583,05602,625102,Palanjogihalli
29,583,05602,625103,Gangadharapura
29,583,05602,625104,Amani Palankere
29,583,05602,625105,Hasanghatta
29,583,05602,625106,Madagondahalli
29,583,05602,625107,Talagavara
29,583,05602,625108,Galipuje
29,583,05602,625109,Neralaghatta
29,583,05602,625110,Mandibyadarahalli
29,583,05602,625111,Kesthur
29,583,05602,625112,Kodigehalli
29,583,05602,625113,Kurubarahalli
29,583,05602,625114,Srinivasapura
29,583,05602,625115,Kakkehalli
29,583,05602,625116,Nagasandra
29,583,05602,625117,Karenahalli
29,583,05602,625118,Alahalli 
29,583,05602,625119,Aralamallige
29,583,05602,625120,Jakkasandra
29,583,05602,625121,Menasi
29,583,05602,625122,Kuntanahalli
29,583,05602,625123,S.M. Gollahalli
29,583,05602,625124,Ekasipura
29,583,05602,625125,Chikka Tumkur
29,583,05602,625126,Majarahosahalli
29,583,05602,625127,Jinkebachchahalli
29,583,05602,625128,K.G. Kuntanahalli
29,583,05602,625129,Hosahudya
29,583,05602,625130,Bisuvanahalli
29,583,05602,625131,Kasuvanahalli
29,583,05602,625132,Yellupura
29,583,05602,625133,Veerapura
29,583,05602,625134,Thippapura
29,583,05602,625135,Varadanahalli
29,583,05602,625136,Kolipura
29,583,05602,625137,Arehalli Guddadahalli
29,583,05602,625138,Obadenahalli
29,583,05602,625139,Kadathippur
29,583,05602,625140,Sirigondanahalli
29,583,05602,625141,Badrapura
29,583,05602,625142,Konenahalli
29,583,05602,625143,Kangalapura
29,583,05602,625144,Sankarasanahalli
29,583,05602,625145,Buchanahalli
29,583,05602,625146,Thambenahalli
29,583,05602,625147,Halekote
29,583,05602,625148,Bommanahalli
29,583,05602,625149,Galibilikote
29,583,05602,625150,Byadarajakkasandra
29,583,05602,625151,Vanigarahalli
29,583,05602,625152,Thippur
29,583,05602,625153,Hanabe
29,583,05602,625154,Gundasandra
29,583,05602,625155,Madeswara
29,583,05602,625156,K.G. Basavanapura
29,583,05602,625157,Bhaktharahalli
29,583,05602,625158,Lingapura
29,583,05602,625159,Bheemarauthanahalli
29,583,05602,625160,Chikkakalenahalli
29,583,05602,625161,Sakkaregollahalli
29,583,05602,625162,Gundlahalli
29,583,05602,625163,Bommahalli
29,583,05602,625164,Mudlakalenahalli
29,583,05602,625165,Chigaranahalli
29,583,05602,625166,Kadathippenahalli
29,583,05602,625167,Chikkamankanala
29,583,05602,625168,Doddamankanala
29,583,05602,625169,Kamana Agrahara
29,583,05602,625170,Koligere
29,583,05602,625171,Akkathammanahalli
29,583,05602,625172,Sonnenahalli
29,583,05602,625173,Mallanaikanahalli
29,583,05602,625174,Ramapura
29,583,05602,625175,Jodi Karapura
29,583,05602,625176,Chikkanahalli
29,583,05602,625177,Shravanur
29,583,05602,625178,Kugonahalli
29,583,05602,625179,Naranahalli
29,583,05602,625180,Doddabelavangala
29,583,05602,625181,Chikkabelavangala
29,583,05602,625182,Mugenahalli
29,583,05602,625183,Kattiihosahalli
29,583,05602,625184,Tubakunte
29,583,05602,625185,Muttugadahalli
29,583,05602,625186,Appkarenahalli
29,583,05602,625187,Hulikunte
29,583,05602,625188,Joyis  Agrahara
29,583,05602,625189,Tharabanahalli
29,583,05602,625190,Kasaghatta
29,583,05602,625191,Ambalagere
29,583,05602,625192,Karepura
29,583,05602,625193,Venkateshpura
29,583,05602,625194,Doddahejjaji
29,583,05602,625195,Chikkahejjaji Amanikere
29,583,05602,625196,Chikkahejjaji
29,583,05602,625197,Hadripura
29,583,05602,625198,Madhurana Hosahalli
29,583,05602,625199,Rameswara
29,583,05602,625200,Chunchegowdanahosahalli
29,583,05602,625201,Huskur
29,583,05602,625202,Bokipura
29,583,05602,625203,Kalludevanahalli
29,583,05602,625204,Honnadevipura
29,583,05602,625205,Puttaiana Agrahara
29,583,05602,625206,Syakaldevanapura
29,583,05602,625207,Muppadighatta
29,583,05602,625208,Narasaihna Agrahara
29,583,05602,625209,Madagondanahalli
29,583,05602,625210,Gejjigadahalli
29,583,05602,625211,Byrasandra
29,583,05602,625212,Dodda Tumkur
29,583,05602,625213,Gowdahalli
29,583,05602,625214,Karim Sonnenahalli
29,583,05602,625215,Kadanur
29,583,05602,625216,Mallohalli
29,583,05602,625217,Isthur
29,583,05602,625218,Gandragolipura
29,583,05602,625219,Simpadipura
29,583,05602,625220,Gulya
29,583,05602,625221,Purusanahalli
29,583,05602,625222,Badrapura
29,583,05602,625223,Halenahalli
29,583,05602,625224,Nallenahalli
29,583,05602,625225,Honnavara
29,583,05602,625226,Doddavadagere
29,583,05602,625227,Kammasandra
29,583,05602,625228,Chikkavadagere
29,583,05602,625229,Nagenahalli
29,583,05602,625230,Kenjiganahalli
29,583,05602,625231,Uddichikkanahalli
29,583,05602,625232,Kannamangala 
29,583,05602,625233,Jodithimasandra
29,583,05602,625234,Puttenahalli
29,583,05602,625235,Kanasavadi
29,583,05602,625236,Marasandra
29,583,05602,625237,Ramadevanahalli
29,583,05602,625238,Kallodu
29,583,05602,625239,K.G. Sastry Palya 
29,583,05602,625240,Kukkanahalli
29,583,05602,625241,Kodihalli
29,583,05602,625242,Junnasandra
29,583,05602,625243,Madhure
29,583,05602,625244,Madhure Amanikere
29,583,05602,625245,Channadevi Agrahara
29,583,05602,625246,Basettihalli (CT)
29,583,05602,625247,Dargajogihalli (OG)
29,583,05602,803233,Dod Ballapur (CMC + OG)
29,583,05602,803233,Dod Ballapur (CMC)
29,583,05603,000000,Devanahalli 
29,583,05603,625248,Rabbanahalli
29,583,05603,625249,Ramanathapura
29,583,05603,625250,Meesaganahalli
29,583,05603,625251,Thylagere
29,583,05603,625252,Yerrappanahalli
29,583,05603,625253,Kempathimmanahalli
29,583,05603,625254,Moodiganahalli
29,583,05603,625255,Karahalli
29,583,05603,625256,Karahalli Amanikere
29,583,05603,625257,Kottigethimmanahalli
29,583,05603,625258,Sonnenahalli
29,583,05603,625259,Muddanayakanahalli
29,583,05603,625260,Mayasandra
29,583,05603,625261,Koira
29,583,05603,625262,Koira Hosur
29,583,05603,625263,Chikkagollahalli
29,583,05603,625264,Byadarahalli
29,583,05603,625265,Shanappanahalli
29,583,05603,625266,Vajarahalli
29,583,05603,625267,Mangondanahalli
29,583,05603,625268,Aruvanahalli
29,583,05603,625269,Chapparadahalli
29,583,05603,625270,Doddagollahalli
29,583,05603,625271,Byradenahalli
29,583,05603,625272,Chikkobanahalli
29,583,05603,625273,Beerasandra
29,583,05603,625274,Vishwanathapura
29,583,05603,625275,Seekayanahalli
29,583,05603,625276,Kundana
29,583,05603,625277,Chinnakempanahalli
29,583,05603,625278,Alurdoddanahalli
29,583,05603,625279,Bannimangala
29,583,05603,625280,Sunnagatta
29,583,05603,625281,Bannimangala Amanikere
29,583,05603,625282,Bachahalli
29,583,05603,625283,Sulakunte
29,583,05603,625284,Venkatapura
29,583,05603,625285,Lingadeeragollahalli
29,583,05603,625286,Doddacheemanahalli
29,583,05603,625287,Dyavarahalli
29,583,05603,625288,Thindlu
29,583,05603,625289,Pandithapura
29,583,05603,625290,Juttanahalli
29,583,05603,625291,Aradeshahalli
29,583,05603,625292,Maragondanahalli
29,583,05603,625293,Chikkannanahosahalli
29,583,05603,625294,Jalige
29,583,05603,625295,Bettenahalli
29,583,05603,625296,Kamenahalli
29,583,05603,625297,Indrasanahalli
29,583,05603,625298,Hegganahalli
29,583,05603,625299,Nagamangala
29,583,05603,625300,Chowdenahalli
29,583,05603,625301,Ilathore
29,583,05603,625302,Singrahalli
29,583,05603,625303,Neraganahalli
29,583,05603,625304,Arasanahalli Peddanahalli
29,583,05603,625305,Devaganahalli
29,583,05603,625306,Solur
29,583,05603,625307,Solur Dinne
29,583,05603,625308,Doddasagarahalli
29,583,05603,625309,Singawara
29,583,05603,625310,Hurlagurki
29,583,05603,625311,Bingipura
29,583,05603,625312,Mudugurki
29,583,05603,625313,Hosahudya
29,583,05603,625314,Thatamachanahalli Amanikere
29,583,05603,625315,Venkatagirikote
29,583,05603,625316,Irigenahalli
29,583,05603,625317,Hosahalli
29,583,05603,625318,Gollahalli
29,583,05603,625319,Gonur
29,583,05603,625320,Gururayana Hosur
29,583,05603,625321,Bijjawara
29,583,05603,625322,Narayanapura
29,583,05603,625323,Sambaragiddada Kavalu
29,583,05603,625324,Chinnappanayakana Hosur
29,583,05603,625325,Ranganathapura
29,583,05603,625326,P.Ranganathapura
29,583,05603,625327,Gudla Muddenahalli
29,583,05603,625328,Chikkenahalli
29,583,05603,625329,Doddamuddenahalli
29,583,05603,625330,Holerahalli
29,583,05603,625331,Thimmahalli
29,583,05603,625332,Harohalli
29,583,05603,625333,Bullahalli
29,583,05603,625334,Koramangala
29,583,05603,625335,Byrapura
29,583,05603,625336,Dandiganahalli
29,583,05603,625337,Chikkanahalli
29,583,05603,625338,Pura
29,583,05603,625339,Kommasandra
29,583,05603,625340,Haralur Nagenahalli
29,583,05603,625341,Bhattrenahalli
29,583,05603,625342,Shettahalli
29,583,05603,625343,Vijayapura Amanikere
29,583,05603,625344,Yaluvahalli
29,583,05603,625345,Venkatenahalli
29,583,05603,625346,Chandenahalli
29,583,05603,625347,Kondenahalli
29,583,05603,625348,Guduvanahalli
29,583,05603,625349,Chikka Thattamangala
29,583,05603,625350,Dodda Thattamangala
29,583,05603,625351,Thimmanahalli
29,583,05603,625352,Gaddadanagenahalli
29,583,05603,625353,Mandibele
29,583,05603,625354,Gejjaguppe
29,583,05603,625355,Dharmapura
29,583,05603,625356,Kodagurki
29,583,05603,625357,Yambarahalli
29,583,05603,625358,Dasarahalli
