C-16 POPULATION BY MOTHER TONGUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Table,State,District,Town,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,code,,tongue,,P,M,F,P,M,F,P,M,F
,,,,,code,,1,2,3,4,5,6,7,8,9
,,,,,,,,,,,,,,,
C0116,29,558,803058,Bhalki (TMC),040000,40 ENGLISH ,3,2,1,0,0,0,3,2,1
C0116,29,558,803058,Bhalki (TMC),040001, English,3,2,1,0,0,0,3,2,1
C0116,29,558,803058,Bhalki (TMC),117000,117 TULU ,32,18,14,0,0,0,32,18,14
C0116,29,558,803058,Bhalki (TMC),117009, Tulu,32,18,14,0,0,0,32,18,14
C0116,29,558,803058,Bhalki (TMC),124000,124 OTHERS,3,2,1,0,0,0,3,2,1
C0116,29,558,803059,Aurad (TP),002000,2 BENGALI ,6,3,3,0,0,0,6,3,3
C0116,29,558,803059,Aurad (TP),002007, Bengali,6,3,3,0,0,0,6,3,3
C0116,29,558,803059,Aurad (TP),005000,5 GUJARATI,35,20,15,0,0,0,35,20,15
C0116,29,558,803059,Aurad (TP),005018, Gujarati,35,20,15,0,0,0,35,20,15
C0116,29,558,803059,Aurad (TP),006000,6 HINDI ,3247,1634,1613,0,0,0,3247,1634,1613
C0116,29,558,803059,Aurad (TP),006066, Banjari,91,44,47,0,0,0,91,44,47
C0116,29,558,803059,Aurad (TP),006240, Hindi,973,497,476,0,0,0,973,497,476
C0116,29,558,803059,Aurad (TP),006353, Lamani/Lambadi,2164,1088,1076,0,0,0,2164,1088,1076
C0116,29,558,803059,Aurad (TP),006400, Marwari,14,3,11,0,0,0,14,3,11
C0116,29,558,803059,Aurad (TP),006489, Rajasthani,5,2,3,0,0,0,5,2,3
C0116,29,558,803059,Aurad (TP),007000,7 KANNADA,8209,4129,4080,0,0,0,8209,4129,4080
C0116,29,558,803059,Aurad (TP),007016, Kannada,8209,4129,4080,0,0,0,8209,4129,4080
C0116,29,558,803059,Aurad (TP),011000,11 MALAYALAM,5,1,4,0,0,0,5,1,4
C0116,29,558,803059,Aurad (TP),011016, Malayalam,5,1,4,0,0,0,5,1,4
C0116,29,558,803059,Aurad (TP),013000,13 MARATHI ,4303,2203,2100,0,0,0,4303,2203,2100
C0116,29,558,803059,Aurad (TP),013071, Marathi,4303,2203,2100,0,0,0,4303,2203,2100
C0116,29,558,803059,Aurad (TP),015000,15 ODIA ,2,1,1,0,0,0,2,1,1
C0116,29,558,803059,Aurad (TP),015043, Odia,2,1,1,0,0,0,2,1,1
C0116,29,558,803059,Aurad (TP),016000,16 PUNJABI ,20,7,13,0,0,0,20,7,13
C0116,29,558,803059,Aurad (TP),016038, Punjabi,20,7,13,0,0,0,20,7,13
C0116,29,558,803059,Aurad (TP),020000,20 TAMIL ,44,20,24,0,0,0,44,20,24
C0116,29,558,803059,Aurad (TP),020009, Kaikadi,27,11,16,0,0,0,27,11,16
C0116,29,558,803059,Aurad (TP),020015, Korava,6,3,3,0,0,0,6,3,3
C0116,29,558,803059,Aurad (TP),020027, Tamil,11,6,5,0,0,0,11,6,5
C0116,29,558,803059,Aurad (TP),021000,21 TELUGU ,1440,702,738,0,0,0,1440,702,738
C0116,29,558,803059,Aurad (TP),021046, Telugu,1437,700,737,0,0,0,1437,700,737
C0116,29,558,803059,Aurad (TP),021999,21 Others,3,2,1,0,0,0,3,2,1
C0116,29,558,803059,Aurad (TP),022000,22 URDU,2537,1338,1199,0,0,0,2537,1338,1199
C0116,29,558,803059,Aurad (TP),022015, Urdu,2537,1338,1199,0,0,0,2537,1338,1199
C0116,29,558,803059,Aurad (TP),117000,117 TULU ,1,0,1,0,0,0,1,0,1
C0116,29,558,803059,Aurad (TP),117009, Tulu,1,0,1,0,0,0,1,0,1
C0116,29,558,803060,Bidar (CMC + OG),001000,1 ASSAMESE,18,7,11,0,0,0,18,7,11
C0116,29,558,803060,Bidar (CMC + OG),001002, Assamese,18,7,11,0,0,0,18,7,11
C0116,29,558,803060,Bidar (CMC + OG),002000,2 BENGALI ,223,114,109,0,0,0,223,114,109
C0116,29,558,803060,Bidar (CMC + OG),002007, Bengali,223,114,109,0,0,0,223,114,109
C0116,29,558,803060,Bidar (CMC + OG),004000,4 DOGRI ,24,19,5,0,0,0,24,19,5
C0116,29,558,803060,Bidar (CMC + OG),004001, Dogri,24,19,5,0,0,0,24,19,5
C0116,29,558,803060,Bidar (CMC + OG),005000,5 GUJARATI,444,215,229,0,0,0,444,215,229
C0116,29,558,803060,Bidar (CMC + OG),005018, Gujarati,203,102,101,0,0,0,203,102,101
C0116,29,558,803060,Bidar (CMC + OG),005999,5 Others,241,113,128,0,0,0,241,113,128
C0116,29,558,803060,Bidar (CMC + OG),006000,6 HINDI ,9288,5147,4141,0,0,0,9288,5147,4141
C0116,29,558,803060,Bidar (CMC + OG),006030, Awadhi,2,2,0,0,0,0,2,2,0
C0116,29,558,803060,Bidar (CMC + OG),006066, Banjari,269,135,134,0,0,0,269,135,134
C0116,29,558,803060,Bidar (CMC + OG),006102, Bhojpuri,105,83,22,0,0,0,105,83,22
C0116,29,558,803060,Bidar (CMC + OG),006195, Garhwali,13,10,3,0,0,0,13,10,3
C0116,29,558,803060,Bidar (CMC + OG),006235, Haryanvi,63,62,1,0,0,0,63,62,1
C0116,29,558,803060,Bidar (CMC + OG),006240, Hindi,7937,4367,3570,0,0,0,7937,4367,3570
C0116,29,558,803060,Bidar (CMC + OG),006340, Kumauni,5,5,0,0,0,0,5,5,0
C0116,29,558,803060,Bidar (CMC + OG),006353, Lamani/Lambadi,697,365,332,0,0,0,697,365,332
C0116,29,558,803060,Bidar (CMC + OG),006376, Magadhi/Magahi,4,4,0,0,0,0,4,4,0
C0116,29,558,803060,Bidar (CMC + OG),006400, Marwari,95,52,43,0,0,0,95,52,43
C0116,29,558,803060,Bidar (CMC + OG),006408, Mewari,1,1,0,0,0,0,1,1,0
C0116,29,558,803060,Bidar (CMC + OG),006409, Mewati,1,1,0,0,0,0,1,1,0
C0116,29,558,803060,Bidar (CMC + OG),006439, Pahari,4,4,0,0,0,0,4,4,0
C0116,29,558,803060,Bidar (CMC + OG),006489, Rajasthani,79,50,29,0,0,0,79,50,29
C0116,29,558,803060,Bidar (CMC + OG),006999,6 Others,13,6,7,0,0,0,13,6,7
C0116,29,558,803060,Bidar (CMC + OG),007000,7 KANNADA,112830,57665,55165,0,0,0,112830,57665,55165
C0116,29,558,803060,Bidar (CMC + OG),007016, Kannada,112829,57665,55164,0,0,0,112829,57665,55164
C0116,29,558,803060,Bidar (CMC + OG),007027, Kuruba/Kurumba,1,0,1,0,0,0,1,0,1
C0116,29,558,803060,Bidar (CMC + OG),008000,8 KASHMIRI ,13,10,3,0,0,0,13,10,3
C0116,29,558,803060,Bidar (CMC + OG),008005, Kashmiri,13,10,3,0,0,0,13,10,3
C0116,29,558,803060,Bidar (CMC + OG),009000,9 KONKANI,33,17,16,0,0,0,33,17,16
C0116,29,558,803060,Bidar (CMC + OG),009011, Konkani,32,17,15,0,0,0,32,17,15
C0116,29,558,803060,Bidar (CMC + OG),009013, Kudubi/Kudumbi,1,0,1,0,0,0,1,0,1
C0116,29,558,803060,Bidar (CMC + OG),010000,10 MAITHILI ,21,13,8,0,0,0,21,13,8
C0116,29,558,803060,Bidar (CMC + OG),010008, Maithili,21,13,8,0,0,0,21,13,8
C0116,29,558,803060,Bidar (CMC + OG),011000,11 MALAYALAM,284,130,154,0,0,0,284,130,154
C0116,29,558,803060,Bidar (CMC + OG),011016, Malayalam,283,129,154,0,0,0,283,129,154
C0116,29,558,803060,Bidar (CMC + OG),011026, Yerava,1,1,0,0,0,0,1,1,0
C0116,29,558,803060,Bidar (CMC + OG),012000,12 MANIPURI ,8,5,3,0,0,0,8,5,3
C0116,29,558,803060,Bidar (CMC + OG),012003, Manipuri,8,5,3,0,0,0,8,5,3
C0116,29,558,803060,Bidar (CMC + OG),013000,13 MARATHI ,11961,6120,5841,0,0,0,11961,6120,5841
C0116,29,558,803060,Bidar (CMC + OG),013071, Marathi,11961,6120,5841,0,0,0,11961,6120,5841
C0116,29,558,803060,Bidar (CMC + OG),014000,14 NEPALI ,12,6,6,0,0,0,12,6,6
C0116,29,558,803060,Bidar (CMC + OG),014011, Nepali,12,6,6,0,0,0,12,6,6
C0116,29,558,803060,Bidar (CMC + OG),015000,15 ODIA ,162,88,74,0,0,0,162,88,74
C0116,29,558,803060,Bidar (CMC + OG),015043, Odia,162,88,74,0,0,0,162,88,74
C0116,29,558,803060,Bidar (CMC + OG),016000,16 PUNJABI ,337,189,148,0,0,0,337,189,148
C0116,29,558,803060,Bidar (CMC + OG),016002, Bagri,1,1,0,0,0,0,1,1,0
C0116,29,558,803060,Bidar (CMC + OG),016038, Punjabi,336,188,148,0,0,0,336,188,148
C0116,29,558,803060,Bidar (CMC + OG),019000,19 SINDHI,32,17,15,0,0,0,32,17,15
C0116,29,558,803060,Bidar (CMC + OG),019014, Sindhi,30,15,15,0,0,0,30,15,15
C0116,29,558,803060,Bidar (CMC + OG),019999,19 Others,2,2,0,0,0,0,2,2,0
C0116,29,558,803060,Bidar (CMC + OG),020000,20 TAMIL ,328,172,156,0,0,0,328,172,156
C0116,29,558,803060,Bidar (CMC + OG),020009, Kaikadi,5,2,3,0,0,0,5,2,3
C0116,29,558,803060,Bidar (CMC + OG),020015, Korava,101,45,56,0,0,0,101,45,56
C0116,29,558,803060,Bidar (CMC + OG),020027, Tamil,222,125,97,0,0,0,222,125,97
C0116,29,558,803060,Bidar (CMC + OG),021000,21 TELUGU ,7192,3626,3566,0,0,0,7192,3626,3566
C0116,29,558,803060,Bidar (CMC + OG),021046, Telugu,7192,3626,3566,0,0,0,7192,3626,3566
C0116,29,558,803060,Bidar (CMC + OG),022000,22 URDU,71974,37492,34482,0,0,0,71974,37492,34482
C0116,29,558,803060,Bidar (CMC + OG),022015, Urdu,71974,37492,34482,0,0,0,71974,37492,34482
C0116,29,558,803060,Bidar (CMC + OG),028000,28 ARABIC/ARBI ,1,1,0,0,0,0,1,1,0
C0116,29,558,803060,Bidar (CMC + OG),028001, Arabic/Arbi,1,1,0,0,0,0,1,1,0
C0116,29,558,803060,Bidar (CMC + OG),037000,37 COORGI/KODAGU ,2,1,1,0,0,0,2,1,1
C0116,29,558,803060,Bidar (CMC + OG),037001, Coorgi/Kodagu,2,1,1,0,0,0,2,1,1
C0116,29,558,803060,Bidar (CMC + OG),040000,40 ENGLISH ,49,26,23,0,0,0,49,26,23
C0116,29,558,803060,Bidar (CMC + OG),040001, English,49,26,23,0,0,0,49,26,23
C0116,29,558,803060,Bidar (CMC + OG),044000,44 GONDI,727,352,375,0,0,0,727,352,375
C0116,29,558,803060,Bidar (CMC + OG),044007, Gondi,727,352,375,0,0,0,727,352,375
C0116,29,558,803060,Bidar (CMC + OG),075000,75 LAHNDA ,2,1,1,0,0,0,2,1,1
C0116,29,558,803060,Bidar (CMC + OG),075999,75 Others ,2,1,1,0,0,0,2,1,1
C0116,29,558,803060,Bidar (CMC + OG),091000,91 MUNDA,17,17,0,0,0,0,17,17,0
C0116,29,558,803060,Bidar (CMC + OG),091999,91 Others ,17,17,0,0,0,0,17,17,0
C0116,29,558,803060,Bidar (CMC + OG),117000,117 TULU ,28,16,12,0,0,0,28,16,12
C0116,29,558,803060,Bidar (CMC + OG),117009, Tulu,28,16,12,0,0,0,28,16,12
C0116,29,558,803060,Bidar (CMC + OG),124000,124 OTHERS,10,4,6,0,0,0,10,4,6
C0116,29,558,803061,Homnabad (TMC),001000,1 ASSAMESE,3,2,1,0,0,0,3,2,1
C0116,29,558,803061,Homnabad (TMC),001002, Assamese,3,2,1,0,0,0,3,2,1
C0116,29,558,803061,Homnabad (TMC),002000,2 BENGALI ,2,1,1,0,0,0,2,1,1
C0116,29,558,803061,Homnabad (TMC),002007, Bengali,2,1,1,0,0,0,2,1,1
C0116,29,558,803061,Homnabad (TMC),005000,5 GUJARATI,68,33,35,0,0,0,68,33,35
C0116,29,558,803061,Homnabad (TMC),005018, Gujarati,44,24,20,0,0,0,44,24,20
C0116,29,558,803061,Homnabad (TMC),005999,5 Others,24,9,15,0,0,0,24,9,15
C0116,29,558,803061,Homnabad (TMC),006000,6 HINDI ,1886,986,900,0,0,0,1886,986,900
C0116,29,558,803061,Homnabad (TMC),006240, Hindi,1779,922,857,0,0,0,1779,922,857
C0116,29,558,803061,Homnabad (TMC),006353, Lamani/Lambadi,66,40,26,0,0,0,66,40,26
C0116,29,558,803061,Homnabad (TMC),006400, Marwari,23,15,8,0,0,0,23,15,8
C0116,29,558,803061,Homnabad (TMC),006489, Rajasthani,17,9,8,0,0,0,17,9,8
C0116,29,558,803061,Homnabad (TMC),006999,6 Others,1,0,1,0,0,0,1,0,1
C0116,29,558,803061,Homnabad (TMC),007000,7 KANNADA,22811,11663,11148,0,0,0,22811,11663,11148
C0116,29,558,803061,Homnabad (TMC),007016, Kannada,22808,11661,11147,0,0,0,22808,11661,11147
C0116,29,558,803061,Homnabad (TMC),007999,7 Others,3,2,1,0,0,0,3,2,1
C0116,29,558,803061,Homnabad (TMC),009000,9 KONKANI,9,5,4,0,0,0,9,5,4
C0116,29,558,803061,Homnabad (TMC),009011, Konkani,8,4,4,0,0,0,8,4,4
C0116,29,558,803061,Homnabad (TMC),009013, Kudubi/Kudumbi,1,1,0,0,0,0,1,1,0
C0116,29,558,803061,Homnabad (TMC),011000,11 MALAYALAM,8,3,5,0,0,0,8,3,5
C0116,29,558,803061,Homnabad (TMC),011016, Malayalam,3,1,2,0,0,0,3,1,2
C0116,29,558,803061,Homnabad (TMC),011026, Yerava,5,2,3,0,0,0,5,2,3
C0116,29,558,803061,Homnabad (TMC),012000,12 MANIPURI ,9,0,9,0,0,0,9,0,9
C0116,29,558,803061,Homnabad (TMC),012003, Manipuri,9,0,9,0,0,0,9,0,9
C0116,29,558,803061,Homnabad (TMC),013000,13 MARATHI ,2216,1131,1085,0,0,0,2216,1131,1085
C0116,29,558,803061,Homnabad (TMC),013071, Marathi,2216,1131,1085,0,0,0,2216,1131,1085
C0116,29,558,803061,Homnabad (TMC),016000,16 PUNJABI ,7,4,3,0,0,0,7,4,3
C0116,29,558,803061,Homnabad (TMC),016038, Punjabi,7,4,3,0,0,0,7,4,3
C0116,29,558,803061,Homnabad (TMC),020000,20 TAMIL ,29,18,11,0,0,0,29,18,11
C0116,29,558,803061,Homnabad (TMC),020027, Tamil,29,18,11,0,0,0,29,18,11
C0116,29,558,803061,Homnabad (TMC),021000,21 TELUGU ,2504,1230,1274,0,0,0,2504,1230,1274
C0116,29,558,803061,Homnabad (TMC),021046, Telugu,2504,1230,1274,0,0,0,2504,1230,1274
C0116,29,558,803061,Homnabad (TMC),022000,22 URDU,14903,7705,7198,0,0,0,14903,7705,7198
C0116,29,558,803061,Homnabad (TMC),022015, Urdu,14903,7705,7198,0,0,0,14903,7705,7198
C0116,29,558,803061,Homnabad (TMC),040000,40 ENGLISH ,2,2,0,0,0,0,2,2,0
C0116,29,558,803061,Homnabad (TMC),040001, English,2,2,0,0,0,0,2,2,0
C0116,29,558,803061,Homnabad (TMC),124000,124 OTHERS,26,14,12,0,0,0,26,14,12
C0116,29,558,803062,Chitgoppa (TMC),002000,2 BENGALI ,3,3,0,0,0,0,3,3,0
C0116,29,558,803062,Chitgoppa (TMC),002007, Bengali,3,3,0,0,0,0,3,3,0
C0116,29,558,803062,Chitgoppa (TMC),005000,5 GUJARATI,15,11,4,0,0,0,15,11,4
C0116,29,558,803062,Chitgoppa (TMC),005018, Gujarati,6,5,1,0,0,0,6,5,1
C0116,29,558,803062,Chitgoppa (TMC),005999,5 Others,9,6,3,0,0,0,9,6,3
C0116,29,558,803062,Chitgoppa (TMC),006000,6 HINDI ,641,345,296,0,0,0,641,345,296
C0116,29,558,803062,Chitgoppa (TMC),006066, Banjari,27,15,12,0,0,0,27,15,12
C0116,29,558,803062,Chitgoppa (TMC),006240, Hindi,484,247,237,0,0,0,484,247,237
C0116,29,558,803062,Chitgoppa (TMC),006353, Lamani/Lambadi,130,83,47,0,0,0,130,83,47
C0116,29,558,803062,Chitgoppa (TMC),007000,7 KANNADA,10352,5226,5126,0,0,0,10352,5226,5126
C0116,29,558,803062,Chitgoppa (TMC),007016, Kannada,10352,5226,5126,0,0,0,10352,5226,5126
C0116,29,558,803062,Chitgoppa (TMC),013000,13 MARATHI ,1313,660,653,0,0,0,1313,660,653
C0116,29,558,803062,Chitgoppa (TMC),013071, Marathi,1313,660,653,0,0,0,1313,660,653
C0116,29,558,803062,Chitgoppa (TMC),020000,20 TAMIL ,11,6,5,0,0,0,11,6,5
C0116,29,558,803062,Chitgoppa (TMC),020027, Tamil,11,6,5,0,0,0,11,6,5
C0116,29,558,803062,Chitgoppa (TMC),021000,21 TELUGU ,1531,779,752,0,0,0,1531,779,752
C0116,29,558,803062,Chitgoppa (TMC),021046, Telugu,1531,779,752,0,0,0,1531,779,752
C0116,29,558,803062,Chitgoppa (TMC),022000,22 URDU,11430,5875,5555,0,0,0,11430,5875,5555
C0116,29,558,803062,Chitgoppa (TMC),022015, Urdu,11430,5875,5555,0,0,0,11430,5875,5555
C0116,29,558,803062,Chitgoppa (TMC),040000,40 ENGLISH ,1,1,0,0,0,0,1,1,0
C0116,29,558,803062,Chitgoppa (TMC),040001, English,1,1,0,0,0,0,1,1,0
C0116,29,558,803062,Chitgoppa (TMC),117000,117 TULU ,1,0,1,0,0,0,1,0,1
C0116,29,558,803062,Chitgoppa (TMC),117009, Tulu,1,0,1,0,0,0,1,0,1
C0116,29,558,600120,Kamalnagar (CT),005000,5 GUJARATI,1,1,0,0,0,0,1,1,0
C0116,29,558,600120,Kamalnagar (CT),005018, Gujarati,1,1,0,0,0,0,1,1,0
C0116,29,558,600120,Kamalnagar (CT),006000,6 HINDI ,632,332,300,0,0,0,632,332,300
C0116,29,558,600120,Kamalnagar (CT),006240, Hindi,400,201,199,0,0,0,400,201,199
C0116,29,558,600120,Kamalnagar (CT),006353, Lamani/Lambadi,216,123,93,0,0,0,216,123,93
C0116,29,558,600120,Kamalnagar (CT),006400, Marwari,16,8,8,0,0,0,16,8,8
C0116,29,558,600120,Kamalnagar (CT),007000,7 KANNADA,3287,1715,1572,0,0,0,3287,1715,1572
C0116,29,558,600120,Kamalnagar (CT),007016, Kannada,3287,1715,1572,0,0,0,3287,1715,1572
C0116,29,558,600120,Kamalnagar (CT),008000,8 KASHMIRI ,3,3,0,0,0,0,3,3,0
C0116,29,558,600120,Kamalnagar (CT),008005, Kashmiri,3,3,0,0,0,0,3,3,0
C0116,29,558,600120,Kamalnagar (CT),011000,11 MALAYALAM,2,0,2,0,0,0,2,0,2
C0116,29,558,600120,Kamalnagar (CT),011016, Malayalam,2,0,2,0,0,0,2,0,2
C0116,29,558,600120,Kamalnagar (CT),013000,13 MARATHI ,4157,2143,2014,0,0,0,4157,2143,2014
C0116,29,558,600120,Kamalnagar (CT),013071, Marathi,4157,2143,2014,0,0,0,4157,2143,2014
C0116,29,558,600120,Kamalnagar (CT),020000,20 TAMIL ,24,12,12,0,0,0,24,12,12
C0116,29,558,600120,Kamalnagar (CT),020009, Kaikadi,17,9,8,0,0,0,17,9,8
C0116,29,558,600120,Kamalnagar (CT),020027, Tamil,7,3,4,0,0,0,7,3,4
C0116,29,558,600120,Kamalnagar (CT),021000,21 TELUGU ,285,150,135,0,0,0,285,150,135
C0116,29,558,600120,Kamalnagar (CT),021046, Telugu,285,150,135,0,0,0,285,150,135
C0116,29,558,600120,Kamalnagar (CT),022000,22 URDU,1858,969,889,0,0,0,1858,969,889
C0116,29,558,600120,Kamalnagar (CT),022015, Urdu,1857,969,888,0,0,0,1857,969,888
C0116,29,558,600120,Kamalnagar (CT),022999,22 Others,1,0,1,0,0,0,1,0,1
C0116,29,558,600120,Kamalnagar (CT),040000,40 ENGLISH ,2,1,1,0,0,0,2,1,1
C0116,29,558,600120,Kamalnagar (CT),040001, English,2,1,1,0,0,0,2,1,1
C0116,29,558,600120,Kamalnagar (CT),117000,117 TULU ,1,1,0,0,0,0,1,1,0
C0116,29,558,600120,Kamalnagar (CT),117009, Tulu,1,1,0,0,0,0,1,1,0
C0116,29,559,000000,Raichur,001000,1 ASSAMESE,4,1,3,0,0,0,4,1,3
C0116,29,559,000000,Raichur,001002, Assamese,1,1,0,0,0,0,1,1,0
C0116,29,559,000000,Raichur,001999,1 Others,3,0,3,0,0,0,3,0,3
C0116,29,559,000000,Raichur,002000,2 BENGALI ,438,232,206,0,0,0,438,232,206
C0116,29,559,000000,Raichur,002007, Bengali,438,232,206,0,0,0,438,232,206
C0116,29,559,000000,Raichur,005000,5 GUJARATI,593,314,279,0,0,0,593,314,279
C0116,29,559,000000,Raichur,005018, Gujarati,422,224,198,0,0,0,422,224,198
C0116,29,559,000000,Raichur,005999,5 Others,171,90,81,0,0,0,171,90,81
C0116,29,559,000000,Raichur,006000,6 HINDI ,22797,11842,10955,0,0,0,22797,11842,10955
C0116,29,559,000000,Raichur,006066, Banjari,25,12,13,0,0,0,25,12,13
C0116,29,559,000000,Raichur,006102, Bhojpuri,13,11,2,0,0,0,13,11,2
C0116,29,559,000000,Raichur,006240, Hindi,17696,9161,8535,0,0,0,17696,9161,8535
C0116,29,559,000000,Raichur,006353, Lamani/Lambadi,1917,992,925,0,0,0,1917,992,925
C0116,29,559,000000,Raichur,006400, Marwari,2717,1421,1296,0,0,0,2717,1421,1296
C0116,29,559,000000,Raichur,006489, Rajasthani,425,244,181,0,0,0,425,244,181
C0116,29,559,000000,Raichur,006999,6 Others,4,1,3,0,0,0,4,1,3
C0116,29,559,000000,Raichur,007000,7 KANNADA,272741,136145,136596,0,0,0,272741,136145,136596
C0116,29,559,000000,Raichur,007016, Kannada,272620,136081,136539,0,0,0,272620,136081,136539
C0116,29,559,000000,Raichur,007027, Kuruba/Kurumba,34,15,19,0,0,0,34,15,19
C0116,29,559,000000,Raichur,007999,7 Others,87,49,38,0,0,0,87,49,38
C0116,29,559,000000,Raichur,008000,8 KASHMIRI ,2,2,0,0,0,0,2,2,0
C0116,29,559,000000,Raichur,008005, Kashmiri,2,2,0,0,0,0,2,2,0
C0116,29,559,000000,Raichur,009000,9 KONKANI,445,210,235,0,0,0,445,210,235
C0116,29,559,000000,Raichur,009011, Konkani,440,207,233,0,0,0,440,207,233
C0116,29,559,000000,Raichur,009013, Kudubi/Kudumbi,5,3,2,0,0,0,5,3,2
C0116,29,559,000000,Raichur,010000,10 MAITHILI ,6,2,4,0,0,0,6,2,4
C0116,29,559,000000,Raichur,010008, Maithili,6,2,4,0,0,0,6,2,4
C0116,29,559,000000,Raichur,011000,11 MALAYALAM,321,164,157,0,0,0,321,164,157
C0116,29,559,000000,Raichur,011016, Malayalam,319,163,156,0,0,0,319,163,156
C0116,29,559,000000,Raichur,011026, Yerava,2,1,1,0,0,0,2,1,1
C0116,29,559,000000,Raichur,013000,13 MARATHI ,7124,3689,3435,0,0,0,7124,3689,3435
C0116,29,559,000000,Raichur,013071, Marathi,7109,3681,3428,0,0,0,7109,3681,3428
C0116,29,559,000000,Raichur,013999,13 Others,15,8,7,0,0,0,15,8,7
C0116,29,559,000000,Raichur,014000,14 NEPALI ,52,24,28,0,0,0,52,24,28
C0116,29,559,000000,Raichur,014011, Nepali,52,24,28,0,0,0,52,24,28
C0116,29,559,000000,Raichur,015000,15 ODIA ,81,41,40,0,0,0,81,41,40
C0116,29,559,000000,Raichur,015043, Odia,81,41,40,0,0,0,81,41,40
C0116,29,559,000000,Raichur,016000,16 PUNJABI ,91,52,39,0,0,0,91,52,39
C0116,29,559,000000,Raichur,016038, Punjabi,91,52,39,0,0,0,91,52,39
C0116,29,559,000000,Raichur,017000,17 SANSKRIT ,26,13,13,0,0,0,26,13,13
C0116,29,559,000000,Raichur,017002, Sanskrit,26,13,13,0,0,0,26,13,13
C0116,29,559,000000,Raichur,019000,19 SINDHI,136,62,74,0,0,0,136,62,74
C0116,29,559,000000,Raichur,019008, Kachchhi,74,33,41,0,0,0,74,33,41
C0116,29,559,000000,Raichur,019014, Sindhi,62,29,33,0,0,0,62,29,33
C0116,29,559,000000,Raichur,020000,20 TAMIL ,4297,2145,2152,0,0,0,4297,2145,2152
C0116,29,559,000000,Raichur,020015, Korava,860,419,441,0,0,0,860,419,441
C0116,29,559,000000,Raichur,020027, Tamil,3437,1726,1711,0,0,0,3437,1726,1711
C0116,29,559,000000,Raichur,021000,21 TELUGU ,46710,23134,23576,0,0,0,46710,23134,23576
C0116,29,559,000000,Raichur,021046, Telugu,46710,23134,23576,0,0,0,46710,23134,23576
C0116,29,559,000000,Raichur,022000,22 URDU,134130,68288,65842,0,0,0,134130,68288,65842
C0116,29,559,000000,Raichur,022015, Urdu,134129,68287,65842,0,0,0,134129,68287,65842
C0116,29,559,000000,Raichur,022016, Bhansari,1,1,0,0,0,0,1,1,0
C0116,29,559,000000,Raichur,026000,26 ANGAMI ,6,2,4,0,0,0,6,2,4
C0116,29,559,000000,Raichur,026002, Angami,6,2,4,0,0,0,6,2,4
C0116,29,559,000000,Raichur,028000,28 ARABIC/ARBI ,26,14,12,0,0,0,26,14,12
C0116,29,559,000000,Raichur,028001, Arabic/Arbi,26,14,12,0,0,0,26,14,12
C0116,29,559,000000,Raichur,037000,37 COORGI/KODAGU ,20,12,8,0,0,0,20,12,8
C0116,29,559,000000,Raichur,037003, Kodava,20,12,8,0,0,0,20,12,8
C0116,29,559,000000,Raichur,040000,40 ENGLISH ,93,43,50,0,0,0,93,43,50
C0116,29,559,000000,Raichur,040001, English,93,43,50,0,0,0,93,43,50
C0116,29,559,000000,Raichur,045000,45 HALABI,6,2,4,0,0,0,6,2,4
C0116,29,559,000000,Raichur,045999,45 Others,6,2,4,0,0,0,6,2,4
C0116,29,559,000000,Raichur,062000,62 KODA/KORA ,1,1,0,0,0,0,1,1,0
C0116,29,559,000000,Raichur,062003, Koda/Kora,1,1,0,0,0,0,1,1,0
C0116,29,559,000000,Raichur,075000,75 LAHNDA ,5,3,2,0,0,0,5,3,2
C0116,29,559,000000,Raichur,075999,75 Others ,5,3,2,0,0,0,5,3,2
C0116,29,559,000000,Raichur,076000,76 LAKHER,1,0,1,0,0,0,1,0,1
C0116,29,559,000000,Raichur,076002, Mara,1,0,1,0,0,0,1,0,1
C0116,29,559,000000,Raichur,117000,117 TULU ,129,66,63,0,0,0,129,66,63
C0116,29,559,000000,Raichur,117009, Tulu,129,66,63,0,0,0,129,66,63
C0116,29,559,000000,Raichur,124000,124 OTHERS,67,36,31,0,0,0,67,36,31
C0116,29,559,803063,Mudgal (TP),002000,2 BENGALI ,4,3,1,0,0,0,4,3,1
C0116,29,559,803063,Mudgal (TP),002007, Bengali,4,3,1,0,0,0,4,3,1
C0116,29,559,803063,Mudgal (TP),006000,6 HINDI ,698,356,342,0,0,0,698,356,342
C0116,29,559,803063,Mudgal (TP),006066, Banjari,4,2,2,0,0,0,4,2,2
C0116,29,559,803063,Mudgal (TP),006240, Hindi,519,251,268,0,0,0,519,251,268
C0116,29,559,803063,Mudgal (TP),006353, Lamani/Lambadi,57,32,25,0,0,0,57,32,25
C0116,29,559,803063,Mudgal (TP),006400, Marwari,41,24,17,0,0,0,41,24,17
C0116,29,559,803063,Mudgal (TP),006489, Rajasthani,77,47,30,0,0,0,77,47,30
C0116,29,559,803063,Mudgal (TP),007000,7 KANNADA,12433,6360,6073,0,0,0,12433,6360,6073
C0116,29,559,803063,Mudgal (TP),007016, Kannada,12432,6360,6072,0,0,0,12432,6360,6072
C0116,29,559,803063,Mudgal (TP),007027, Kuruba/Kurumba,1,0,1,0,0,0,1,0,1
